Data,IPEDS ID,Year,Unduplicated Athletes,Total Athletic Spending,Athletic Spending per Athlete,Total Institutional Funding for Athletics,Institutional Funding for Athletics per Athlete,Total Coaching Salaries,Coaching Salaries per Athlete,Football Players,Total Football Spending,Football Spending per Football Player,Total Football Coaching Salaries,Football Coaching Salaries per Football Player
The University of Tennessee,221759,2009,486,"$105,972,740 ","$218,051 ","$12,695,239 ","$26,122 ","$15,955,910 ","$32,831 ",119,"$24,337,466 ","$204,517 ","$5,803,213 ","$48,766 "
The University of Tennessee,221759,2010,456,"$111,670,619 ","$244,892 ","$13,552,020 ","$29,719 ","$17,807,565 ","$39,052 ",112,"$19,190,135 ","$171,340 ","$6,178,420 ","$55,164 "
The University of Tennessee,221759,2011,476,"$97,580,406 ","$205,001 ","$1,000,000 ","$2,101 ","$16,046,482 ","$33,711 ",121,"$21,115,163 ","$174,505 ","$5,737,462 ","$47,417 "
The University of Tennessee,221759,2012,449,"$101,292,015 ","$225,595 ","$1,000,000 ","$2,227 ","$17,287,551 ","$38,502 ",121,"$22,286,733 ","$184,188 ","$5,942,221 ","$49,109 "
The University of Tennessee,221759,2013,533,"$110,269,194 ","$206,884 ","$12,434,056 ","$23,328 ","$16,879,375 ","$31,669 ",135,"$29,798,832 ","$220,732 ","$7,664,192 ","$56,772 "
The University of Tennessee,221759,2014,492,"$106,153,854 ","$215,760 ","$1,250,000 ","$2,541 ","$16,933,891 ","$34,418 ",131,"$32,731,417 ","$249,858 ","$7,099,979 ","$54,198 "
The University of Tennessee at Chattanooga,221740,2005,357,"$10,070,959 ","$28,210 ","$6,041,846 ","$16,924 ","$2,112,163 ","$5,916 ",100,"$2,606,636 ","$26,066 ","$703,769 ","$7,038 "
The University of Tennessee at Chattanooga,221740,2006,298,"$10,992,234 ","$36,887 ","$7,339,328 ","$24,629 ","$2,314,045 ","$7,765 ",100,"$2,583,653 ","$25,837 ","$662,906 ","$6,629 "
The University of Tennessee at Chattanooga,221740,2007,326,"$11,045,444 ","$33,882 ","$7,903,971 ","$24,245 ","$2,204,681 ","$6,763 ",129,"$2,586,928 ","$20,054 ","$707,450 ","$5,484 "
The University of Tennessee at Chattanooga,221740,2008,331,"$12,125,537 ","$36,633 ","$8,488,812 ","$25,646 ","$2,488,100 ","$7,517 ",139,"$2,834,933 ","$20,395 ","$750,435 ","$5,399 "
The University of Tennessee at Chattanooga,221740,2009,316,"$14,011,719 ","$44,341 ","$9,473,321 ","$29,979 ","$2,564,790 ","$8,116 ",111,"$3,212,772 ","$28,944 ","$766,029 ","$6,901 "
The University of Tennessee at Chattanooga,221740,2010,322,"$13,115,269 ","$40,731 ","$9,476,112 ","$29,429 ","$2,586,360 ","$8,032 ",115,"$2,848,360 ","$24,768 ","$820,270 ","$7,133 "
The University of Tennessee at Chattanooga,221740,2011,313,"$13,772,577 ","$44,002 ","$10,183,438 ","$32,535 ","$2,677,067 ","$8,553 ",109,"$2,836,859 ","$26,026 ","$831,719 ","$7,630 "
The University of Tennessee at Chattanooga,221740,2012,316,"$15,110,268 ","$47,817 ","$11,180,421 ","$35,381 ","$2,777,258 ","$8,789 ",107,"$3,209,839 ","$29,998 ","$857,747 ","$8,016 "
The University of Tennessee at Chattanooga,221740,2013,311,"$14,779,261 ","$47,522 ","$11,050,995 ","$35,534 ","$2,892,736 ","$9,301 ",100,"$3,410,659 ","$34,107 ","$859,593 ","$8,596 "
The University of Tennessee at Chattanooga,221740,2014,295,"$16,046,057 ","$54,393 ","$11,667,988 ","$39,553 ","$3,036,720 ","$10,294 ",97,"$3,426,468 ","$35,324 ","$865,071 ","$8,918 "
The University of Tennessee at Martin,221768,2005,276,"$5,517,791 ","$19,992 ","$4,528,456 ","$16,407 ","$950,690 ","$3,445 ",87,"$1,384,113 ","$15,909 ","$343,185 ","$3,945 "
The University of Tennessee at Martin,221768,2006,256,"$5,516,192 ","$21,548 ","$5,014,992 ","$19,590 ","$1,027,878 ","$4,015 ",77,"$1,674,045 ","$21,741 ","$397,860 ","$5,167 "
The University of Tennessee at Martin,221768,2007,315,"$6,668,956 ","$21,171 ","$5,457,257 ","$17,325 ","$1,177,421 ","$3,738 ",95,"$1,847,886 ","$19,451 ","$461,035 ","$4,853 "
The University of Tennessee at Martin,221768,2008,319,"$7,613,798 ","$23,868 ","$6,358,744 ","$19,933 ","$1,346,704 ","$4,222 ",93,"$1,952,517 ","$20,995 ","$490,595 ","$5,275 "
The University of Tennessee at Martin,221768,2009,301,"$8,995,348 ","$29,885 ","$6,994,725 ","$23,238 ","$1,423,390 ","$4,729 ",91,,,"$500,531 ","$5,500 "
The University of Tennessee at Martin,221768,2010,311,"$8,808,664 ","$28,324 ","$7,237,006 ","$23,270 ","$1,473,351 ","$4,737 ",89,"$2,173,614 ","$24,423 ","$487,312 ","$5,475 "
The University of Tennessee at Martin,221768,2011,306,"$9,523,712 ","$31,123 ","$7,508,289 ","$24,537 ","$1,535,019 ","$5,016 ",96,"$2,504,215 ","$26,086 ","$526,008 ","$5,479 "
The University of Tennessee at Martin,221768,2012,321,"$10,227,014 ","$31,860 ","$8,035,186 ","$25,032 ","$1,670,369 ","$5,204 ",97,"$2,631,164 ","$27,125 ","$577,961 ","$5,958 "
The University of Tennessee at Martin,221768,2013,324,"$9,087,815 ","$28,049 ","$6,849,522 ","$21,141 ","$1,739,107 ","$5,368 ",93,"$2,641,151 ","$28,399 ","$609,323 ","$6,552 "
The University of Tennessee at Martin,221768,2014,343,"$9,709,378 ","$28,307 ","$7,234,518 ","$21,092 ","$2,008,154 ","$5,855 ",87,"$2,941,800 ","$33,814 ","$617,316 ","$7,096 "
The University of Texas at Arlington,228769,2005,201,"$5,834,970 ","$29,030 ","$5,067,089 ","$25,209 ","$1,141,159 ","$5,677 ",,,,,
The University of Texas at Arlington,228769,2006,194,"$6,562,539 ","$33,828 ","$5,497,161 ","$28,336 ","$1,179,348 ","$6,079 ",,,,,
The University of Texas at Arlington,228769,2007,193,"$6,985,790 ","$36,196 ","$5,836,377 ","$30,240 ","$1,241,090 ","$6,431 ",,,,,
The University of Texas at Arlington,228769,2008,189,"$7,791,714 ","$41,226 ","$6,209,706 ","$32,856 ","$1,434,798 ","$7,592 ",,,,,
